"salchan1_name","chan3_name","chan2_name","chan1_name","sales1_name","dma1_name","dma2_name"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_3","GREENVILLE-SC"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_3","LAS VEGAS-NV"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_3","MADISON-WI"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_3","MIAMI/FT. LAUDERDALE-FL"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_3","NASHVILLE-TN"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_3","NORFOLK-VA"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_3","OKLAHOMA CITY-OK"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_3","OMAHA-NE"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_3","PORTLAND-OR"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_3","PROVIDENCE-RI"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_3","TAMPA/ST. PETE/LAKELAND-FL"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","ALBUQUERQUE/SANTA FE-NM"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","ALEXANDRIA-LA"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","AUGUSTA-GA"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","BEND-OR"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","BILLINGS-MT"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","BILOXI/GULFPORT-MS"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","BIRMINGHAM-AL"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","BLUEFIELD-WV"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","BOISE-ID"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","BOWLING GREEN-KY"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","BUTTE/BOZEMAN-MT"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","CEDAR RAPIDS-IA"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","CHARLESTON-SC"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","CHATTANOOGA-TN"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","CHEYENNE- WY"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","CLARKSBURG-WV"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","COLORADO SPRINGS-CO"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","COLUMBIA/JEFFERSON CITY-MO"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","COLUMBUS-GA"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","COLUMBUS/TUPELO/WESTPOINT-MS"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","FARGO-ND"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","FLORENCE/MYRTLE BEACH-SC"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","FORT MYERS/NAPLES-FL"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","GAINESVILLE-FL"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","GLENDIVE-MT"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","GRAND JUNCTION/MONTROSE-CO"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","GREAT FALLS-MT"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","GREENSBORO-NC"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","GREENVILLE-NC"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","GREENWOOD-MS"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","HARRISONBURG-VA"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","HATTIESBURG/LAUREL-MS"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","HELENA-MT"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","HUNTSVILLE-AL"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","IDAHO FALLS/POCATELLO-ID"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","JACKSON-MS"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","JACKSONVILLE-FL"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","JONESBORO-AR"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","JOPLIN/PITTSBURG-MO"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","JUNEAU-AK"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","KNOXVILLE-TN"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","LA CROSSE/EAU CLAIRE-WI"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","LAFAYETTE-IN"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","LEXINGTON-KY"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","LINCOLN-NE"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","LITTLE ROCK-AR"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","MACON-GA"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","MANKATO-MN"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","MEDFORD/KLAMATH FALLS-OR"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","MEMPHIS-TN"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","MINOT/BISMARCK-ND"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","MISSOULA-MT"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","MOBILE/PENSACOLA-AL / FL"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","MONTGOMERY-AL"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","OTTUMWA-IA"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","PADUCAH-KY"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","PANAMA CITY-FL"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","PARKERSBURG-WV"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","PRESQUE ISLE-ME"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","RAPID CITY-SD"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","SALT LAKE CITY-UT"
"Hispanic","Desktop","Non-Brand","Search PLA","Existing Loyal NKC","2_4","SIOUX CITY-IA"
